N,S,D,T,puV2est
21,1,1,4,0.9951518630522829
21,1,1,5,0.9949363413484504
21,1,1,6,0.9950600214794333
21,1,1,7,0.9965624841355918
21,1,1,8,0.9973016300360029
21,1,1,9,0.9980491454601749
21,1,1,10,0.9988533511250094
21,1,1,11,0.9992268431554462
21,1,1,12,0.9992132324709496
21,1,1,13,0.9991202700591552
21,1,1,14,0.9988998459083444
21,1,1,15,0.9986379235885736
21,1,1,16,0.9982748526046644
21,1,1,17,0.997350475336168
21,1,1,18,0.9973748149336684
21,1,1,19,0.9976561501432467
21,1,1,20,0.9961585908451379
21,1,1,21,0.9955699821678364
21,1,1,22,0.9958300716230745
21,1,1,23,0.996265981049247
21,1,1,24,0.9965580946700792
21,1,2,1,0.9975818734201212
21,1,2,2,0.9977149755555168
21,1,2,3,0.9981880799644841
21,1,2,4,0.9982929682059255
21,1,2,5,0.9985534518159883
21,1,2,6,0.9991396067870474
21,1,2,7,0.9988851923921334
21,1,2,8,0.9990266313143176
21,1,2,9,0.9990566058161544
21,1,2,10,0.9991583774061042
21,1,2,11,0.9991169201806782
21,1,2,12,0.9989191399430299
21,1,2,13,0.9985660121807987
21,1,2,14,0.9981261010296203
21,1,2,15,0.9985137810606024
21,1,2,16,0.9986140209122408
21,1,2,17,0.9982011651061032
21,1,2,18,0.998213957995577
21,1,2,19,0.9988343931356634
21,1,2,20,0.9967740657483262
21,1,2,21,0.9964131380620457
21,1,2,22,0.9962349882282812
21,1,2,23,0.9967418594637814
21,1,2,24,0.9971586068087617
21,1,3,1,0.9950460257588778
21,1,3,2,0.9953213901464211
21,1,3,3,0.99626942550964
21,1,3,4,0.9965909048101392
21,1,3,5,0.9972822540385107
21,1,3,6,0.9977637804112218
21,1,3,7,0.9969333859050641
21,1,3,8,0.9970803731253491
21,1,3,9,0.9972603197279861
21,1,3,10,0.9974212879281148
21,1,3,11,0.9975995493406847
21,1,3,12,0.9979398553610446
21,1,3,13,0.9977672658594142
21,1,3,14,0.9975152951970361
21,1,3,15,0.9976883817665506
21,1,3,16,0.9972429799129281
21,1,3,17,0.9962294608052795
21,1,3,18,0.9962662286712426
21,1,3,19,0.9966248377823869
21,1,3,20,0.9941777347117793
21,1,3,21,0.9939625334787241
21,1,3,22,0.9941792677531018
21,1,3,23,0.9952238690384648
21,1,3,24,0.9956175134814996
21,2,1,1,0.996826694503774
21,2,1,2,0.9964010527642533
21,2,1,3,0.9958288843318158
21,2,1,4,0.9951518630522829
21,2,1,5,0.9949363413484504
21,2,1,6,0.994227568373266
21,2,1,7,0.9970503261911907
21,2,1,8,0.9973007307285378
21,2,1,9,0.9980490430303486
21,2,1,10,0.998853328718449
21,2,1,11,0.9992268444548928
21,2,1,12,0.9992132318125101
21,2,1,13,0.9991202731964929
21,2,1,14,0.9988998493260645
21,2,1,15,0.9989897543982179
21,2,1,16,0.9982748090165535
21,2,1,17,0.9973503788275861
21,2,1,18,0.9983129286757282
21,2,1,19,0.9976561501432467
21,2,1,20,0.9961585908451379
21,2,1,21,0.9955699821678364
21,2,1,22,0.9958300716230745
21,2,1,23,0.996265981049247
21,2,1,24,0.9965580946700792
21,2,2,1,0.9975818734201212
21,2,2,2,0.9977149755555168
21,2,2,3,0.9981880799644841
21,2,2,4,0.9982929682059255
21,2,2,5,0.9985534518159883
21,2,2,6,0.998323858557616
21,2,2,7,0.9993816956158982
21,2,2,8,0.99902666702239
21,2,2,9,0.9990565722706589
21,2,2,10,0.9991583335158761
21,2,2,11,0.99911691511139
21,2,2,12,0.9989191370299533
21,2,2,13,0.9985659932023405
21,2,2,14,0.9981260645939792
21,2,2,15,0.9988656469134332
21,2,2,16,0.9986139925556715
21,2,2,17,0.9982011297597009
21,2,2,18,0.9991516706320585
21,2,2,19,0.9988343931356634
21,2,2,20,0.9967740657483262
21,2,2,21,0.9964131380620457
21,2,2,22,0.9962349882282812
21,2,2,23,0.9967418594637814
21,2,2,24,0.9971586068087617
21,2,3,1,0.9950460257588778
21,2,3,2,0.9953213901464211
21,2,3,3,0.99626942550964
21,2,3,4,0.9965909048101392
21,2,3,5,0.9972822540385107
21,2,3,6,0.9969426304569476
21,2,3,7,0.9974226653831537
21,2,3,8,0.9970793421264268
21,2,3,9,0.997260166650825
21,2,3,10,0.9974213816047917
21,2,3,11,0.9975994795603184
21,2,3,12,0.9979398331045402
21,2,3,13,0.9977672137580976
21,2,3,14,0.9975152247533767
21,2,3,15,0.9980405903084288
21,2,3,16,0.9972429057184842
21,2,3,17,0.9962292829640249
21,2,3,18,0.9972048413222929
21,2,3,19,0.9966248377823869
21,2,3,20,0.9941777347117793
21,2,3,21,0.9939625334787241
21,2,3,22,0.9941792677531018
21,2,3,23,0.9952238690384648
21,2,3,24,0.9956175134814996
21,3,1,1,0.996826694503774
21,3,1,2,0.9964010527642533
21,3,1,3,0.9958288843318158
21,3,1,4,0.9951518630522829
21,3,1,5,0.9949363413484504
21,3,1,6,0.994227568373266
21,3,1,7,0.9964324862522596
21,3,1,8,0.9972995396213191
21,3,1,9,0.9980489742282123
21,3,1,10,0.999759471523678
21,3,1,11,1.0000120594039157
21,3,1,12,0.9999728932774367
21,3,1,13,0.9997890259080444
21,3,1,14,1.0004270430328184
21,3,1,15,0.9997148272054882
21,3,1,16,0.9995083326001458
21,3,1,17,0.9982994264368006
21,3,1,18,0.9987399899297014
21,3,1,19,0.9968372434155798
21,3,1,20,0.9961585908451379
21,3,1,21,0.9955699821678364
21,3,1,22,0.9958300716230745
21,3,1,23,0.996265981049247
21,3,1,24,0.9965580946700792
21,3,2,1,0.9975818734201212
21,3,2,2,0.9977149755555168
21,3,2,3,0.9981880799644841
21,3,2,4,0.9982929682059255
21,3,2,5,0.9985534518159883
21,3,2,6,0.998323858557616
21,3,2,7,0.9987708156011558
21,3,2,8,0.9990266105253834
21,3,2,9,0.9990565707666994
21,3,2,10,1.0000651034622738
21,3,2,11,0.9999021177954044
21,3,2,12,0.9996788011251608
21,3,2,13,0.9992327747598614
21,3,2,14,0.9996530532770334
21,3,2,15,0.9995907044754447
21,3,2,16,0.9998473427701843
21,3,2,17,0.9991545732806767
21,3,2,18,0.9995807417214325
21,3,2,19,0.9980193659836374
21,3,2,20,0.9967740657483262
21,3,2,21,0.9964131380620457
21,3,2,22,0.9962349882282812
21,3,2,23,0.9967418594637814
21,3,2,24,0.9971586068087617
21,3,3,1,0.9950460257588778
21,3,3,2,0.9953213901464211
21,3,3,3,0.99626942550964
21,3,3,4,0.9965909048101392
21,3,3,5,0.9972822540385107
21,3,3,6,0.9969426304569476
21,3,3,7,0.9968059549475023
21,3,3,8,0.9970779959192885
21,3,3,9,0.9972600420783055
21,3,3,10,0.9983243273380131
21,3,3,11,0.9983840469274009
21,3,3,12,0.9986991955439909
21,3,3,13,0.9984309696240627
21,3,3,14,0.9990420579397141
21,3,3,15,0.9987652903311
21,3,3,16,0.9984768285592972
21,3,3,17,0.9971722824816327
21,3,3,18,0.9976291765536798
21,3,3,19,0.9958023934145143
21,3,3,20,0.9941777347117793
21,3,3,21,0.9939625334787241
21,3,3,22,0.9941792677531018
21,3,3,23,0.9952238690384648
21,3,3,24,0.9956175134814996
22,1,1,1,0.9966617724310309
22,1,1,2,0.9960064719918887
22,1,1,3,0.9951804986374541
22,1,1,4,0.9943056673185272
22,1,1,5,0.9928790696079459
22,1,1,6,0.9865461010153861
22,1,1,7,0.9930896072159593
22,1,1,8,0.9942432660491293
22,1,1,9,0.9963108668848644
22,1,1,10,0.9984576993733063
22,1,1,11,0.999521288098704
22,1,1,12,0.9995528870713088
22,1,1,13,0.9994304271090085
22,1,1,14,0.9993066208579737
22,1,1,15,0.9993267373630162
22,1,1,16,0.9983479443637686
22,1,1,17,0.9968955425226558
22,1,1,18,0.9970948955219705
22,1,1,19,0.9959901716880467
22,1,1,20,0.9942550510914334
22,1,1,21,0.9945829642409708
22,1,1,22,0.9954090563326913
22,1,1,23,0.996378699722975
22,1,1,24,0.9967460646057956
22,1,2,1,0.9975663583135862
22,1,2,2,0.9976299331946938
22,1,2,3,0.9981306416647935
22,1,2,4,0.9982482462626918
22,1,2,5,0.9981989765322727
22,1,2,6,0.997078374929432
22,1,2,7,0.9992368964655463
22,1,2,8,0.9992490201429806
22,1,2,9,0.9993481124797746
22,1,2,10,0.9994287668199368
22,1,2,11,0.9991751852235223
22,1,2,12,0.9986513722415691
22,1,2,13,0.9976467297157098
22,1,2,14,0.9968124723094408
22,1,2,15,0.9989369188870031
22,1,2,16,0.9993735544599838
22,1,2,17,0.9991964013257145
22,1,2,18,0.9991804453480283
22,1,2,19,0.9980562851521092
22,1,2,20,0.995223202042082
22,1,2,21,0.9956822024721589
22,1,2,22,0.9958916542102503
22,1,2,23,0.9968905578457492
22,1,2,24,0.9973825120995317
22,1,3,1,0.9945186868336798
22,1,3,2,0.9946660058047756
22,1,3,3,0.9957336661265089
22,1,3,4,0.9961186134098664
22,1,3,5,0.9963399158054563
22,1,3,6,0.9935595028333031
22,1,3,7,0.9940776799885361
22,1,3,8,0.9935966635807559
22,1,3,9,0.9939173519178277
22,1,3,10,0.9938690587276781
22,1,3,11,0.9943684033389228
22,1,3,12,0.9956354580259776
22,1,3,13,0.9950631784875045
22,1,3,14,0.9948334401489324
22,1,3,15,0.9963362989229124
22,1,3,16,0.9952117249185924
22,1,3,17,0.993842870270103
22,1,3,18,0.994321986935407
22,1,3,19,0.9941709969839813
22,1,3,20,0.991118093305995
22,1,3,21,0.9924755958719654
22,1,3,22,0.9934336018014098
22,1,3,23,0.9952550676171259
22,1,3,24,0.995746900674186
22,2,1,1,0.9966617724310309
22,2,1,2,0.9960064719918887
22,2,1,3,0.9951804986374541
22,2,1,4,0.9943056673185272
22,2,1,5,0.9928790696079459
22,2,1,6,0.9850815593246685
22,2,1,7,0.9910948997582854
22,2,1,8,0.9941052975571688
22,2,1,9,0.996089634157664
22,2,1,10,0.9982671180300452
22,2,1,11,0.9995213044705983
22,2,1,12,0.9995528869949047
22,2,1,13,0.9994310143341859
22,2,1,14,0.9993069585489759
22,2,1,15,0.9991916696844885
22,2,1,16,0.998215952374381
22,2,1,17,0.9968375156364291
22,2,1,18,0.9964714653610419
22,2,1,19,0.9959901716880467
22,2,1,20,0.9942550510914334
22,2,1,21,0.9945829642409708
22,2,1,22,0.9954090563326913
22,2,1,23,0.996378699722975
22,2,1,24,0.9967460646057956
22,2,2,1,0.9975663583135862
22,2,2,2,0.9976299331946938
22,2,2,3,0.9981306416647935
22,2,2,4,0.9982482462626918
22,2,2,5,0.9981989765322727
22,2,2,6,0.99569536964153
22,2,2,7,0.9973175634158084
22,2,2,8,0.9991186913366947
22,2,2,9,0.9991290769666183
22,2,2,10,0.9992386503040098
22,2,2,11,0.9991751327846052
22,2,2,12,0.9986513249623867
22,2,2,13,0.997647062878205
22,2,2,14,0.99681234935358
22,2,2,15,0.9988015847064097
22,2,2,16,0.9992422446502458
22,2,2,17,0.9991395468228497
22,2,2,18,0.9985643410059163
22,2,2,19,0.9980562851521092
22,2,2,20,0.995223202042082
22,2,2,21,0.9956822024721589
22,2,2,22,0.9958916542102503
22,2,2,23,0.9968905578457492
22,2,2,24,0.9973825120995317
22,2,3,1,0.9945186868336798
22,2,3,2,0.9946660058047756
22,2,3,3,0.9957336661265089
22,2,3,4,0.9961186134098664
22,2,3,5,0.9963399158054563
22,2,3,6,0.9921503259976286
22,2,3,7,0.9920954432196796
22,2,3,8,0.993457639661185
22,2,3,9,0.9936943835408014
22,2,3,10,0.993676386219214
22,2,3,11,0.9943676275325752
22,2,3,12,0.9956351412966447
22,2,3,13,0.9950631322271531
22,2,3,14,0.9948329249292434
22,2,3,15,0.9961990849311548
22,2,3,16,0.9950777794124962
22,2,3,17,0.9937832880761525
22,2,3,18,0.9936884839141681
22,2,3,19,0.9941709969839813
22,2,3,20,0.991118093305995
22,2,3,21,0.9924755958719654
22,2,3,22,0.9934336018014098
22,2,3,23,0.9952550676171259
22,2,3,24,0.995746900674186
22,3,1,1,0.9966617724310309
22,3,1,2,0.9960064719918887
22,3,1,3,0.9951804986374541
22,3,1,4,0.9943056673185272
22,3,1,5,0.9928790696079459
22,3,1,6,0.9850815593246685
22,3,1,7,0.9900272148819017
22,3,1,8,0.9940875394625267
22,3,1,9,0.9960518509018838
22,3,1,10,0.9968222439556164
22,3,1,11,0.9987127917498386
22,3,1,12,0.9987943390977421
22,3,1,13,0.9971705279645846
22,3,1,14,0.9979997285212168
22,3,1,15,0.9981066742708172
22,3,1,16,0.9973468677765358
22,3,1,17,0.9933671598774199
22,3,1,18,0.9946691522724085
22,3,1,19,0.9945986369069161
22,3,1,20,0.9942550510914334
22,3,1,21,0.9945829642409708
22,3,1,22,0.9954090563326913
22,3,1,23,0.996378699722975
22,3,1,24,0.9967460646057956
22,3,2,1,0.9975663583135862
22,3,2,2,0.9976299331946938
22,3,2,3,0.9981306416647935
22,3,2,4,0.9982482462626918
22,3,2,5,0.9981989765322727
22,3,2,6,0.99569536964153
22,3,2,7,0.9962841868335529
22,3,2,8,0.9991087362208855
22,3,2,9,0.9990919908078064
22,3,2,10,0.9978017609263188
22,3,2,11,0.9983651579282219
22,3,2,12,0.9978892144770802
22,3,2,13,0.9953661191467221
22,3,2,14,0.9954879996352162
22,3,2,15,0.9977147240723052
22,3,2,16,0.9983776657994295
22,3,2,17,0.9957117215726281
22,3,2,18,0.9967808398473111
22,3,2,19,0.9966812793455996
22,3,2,20,0.995223202042082
22,3,2,21,0.9956822024721589
22,3,2,22,0.9958916542102503
22,3,2,23,0.9968905578457492
22,3,2,24,0.9973825120995317
22,3,3,1,0.9945186868336798
22,3,3,2,0.9946660058047756
22,3,3,3,0.9957336661265089
22,3,3,4,0.9961186134098664
22,3,3,5,0.9963399158054563
22,3,3,6,0.9921503259976286
22,3,3,7,0.9910334933127268
22,3,3,8,0.9934388112220619
22,3,3,9,0.9936560601446726
22,3,3,10,0.9921924870647687
22,3,3,11,0.9935359870893896
22,3,3,12,0.9948606284953634
22,3,3,13,0.9927519597694353
22,3,3,14,0.9934947980930595
22,3,3,15,0.9950995037522197
22,3,3,16,0.9941949989593971
22,3,3,17,0.9902547407186394
22,3,3,18,0.9918605976642947
22,3,3,19,0.9927645254771542
22,3,3,20,0.991118093305995
22,3,3,21,0.9924755958719654
22,3,3,22,0.9934336018014098
22,3,3,23,0.9952550676171259
22,3,3,24,0.995746900674186
23,1,1,1,0.9960827792101478
23,1,1,2,0.9953364726130649
23,1,1,3,0.9943950041119095
23,1,1,4,0.9933886908878867
23,1,1,5,0.991375921556433
23,1,1,6,0.9814541621085656
23,1,1,7,0.9898715720533923
23,1,1,8,0.9914731289223722
23,1,1,9,0.994507009386031
23,1,1,10,0.9976676316951187
23,1,1,11,0.9992422126268965
23,1,1,12,0.9993004853351842
23,1,1,13,0.9990874548812793
23,1,1,14,0.9988890466333865
23,1,1,15,0.9992365855440679
23,1,1,16,0.9977340113541325
23,1,1,17,0.995432469841952
23,1,1,18,0.9951438368347613
23,1,1,19,0.9944304047293772
23,1,1,20,0.9929560645237635
23,1,1,21,0.9936319559359024
23,1,1,22,0.9946389494391651
23,1,1,23,0.9957901161019523
23,1,1,24,0.996201054720834
23,1,2,1,0.9971734819169706
23,1,2,2,0.9972791804779971
23,1,2,3,0.9978930562277785
23,1,2,4,0.9980429856223508
23,1,2,5,0.997876622338828
23,1,2,6,0.995685842298049
23,1,2,7,0.9982787232890001
23,1,2,8,0.9984000093867553
23,1,2,9,0.9987592563459704
23,1,2,10,0.9990352150426772
23,1,2,11,0.998755772085397
23,1,2,12,0.9980376582939651
23,1,2,13,0.9965855059573192
23,1,2,14,0.9954126679261884
23,1,2,15,0.9986960599933095
23,1,2,16,0.9991459503791618
23,1,2,17,0.998564973424445
23,1,2,18,0.997955712831172
23,1,2,19,0.9970628152202303
23,1,2,20,0.9941525094831826
23,1,2,21,0.994941525564274
23,1,2,22,0.995212001742755
23,1,2,23,0.9963982993665779
23,1,2,24,0.9969615388006478
23,1,3,1,0.9935005585569184
23,1,3,2,0.9937335762778663
23,1,3,3,0.9950505039284947
23,1,3,4,0.9955277638370965
23,1,3,5,0.9956028372798162
23,1,3,6,0.9909222589448007
23,1,3,7,0.9912211588670744
23,1,3,8,0.9905795954565376
23,1,3,9,0.9911603974323553
23,1,3,10,0.9912139196481734
23,1,3,11,0.9920080838983253
23,1,3,12,0.993816949083764
23,1,3,13,0.9929655090835574
23,1,3,14,0.9926573827460023
23,1,3,15,0.995092724974804
23,1,3,16,0.9934210597818932
23,1,3,17,0.9912820427779817
23,1,3,18,0.991409827086789
23,1,3,19,0.9921149724575835
23,1,3,20,0.9890837803845813
23,1,3,21,0.9911234086806078
23,1,3,22,0.9922946254067161
23,1,3,23,0.9944555029511692
23,1,3,24,0.9950075329591371
23,2,1,1,0.9960827792101478
23,2,1,2,0.9953364726130649
23,2,1,3,0.9943950041119095
23,2,1,4,0.9933886908878867
23,2,1,5,0.991375921556433
23,2,1,6,0.9798272168629861
23,2,1,7,0.9873727829909343
23,2,1,8,0.9910658866288261
23,2,1,9,0.9938367492221492
23,2,1,10,0.996960210318316
23,2,1,11,0.9992422479837169
23,2,1,12,0.9993004945240773
23,2,1,13,0.9990892030053784
23,2,1,14,0.998890034151173
23,2,1,15,0.9986365433514721
23,2,1,16,0.9969281619964301
23,2,1,17,0.9948062910099237
23,2,1,18,0.9938362073878075
23,2,1,19,0.9944304047293772
23,2,1,20,0.9929560645237635
23,2,1,21,0.9936319559359024
23,2,1,22,0.9946389494391651
23,2,1,23,0.9957901161019523
23,2,1,24,0.996201054720834
23,2,2,1,0.9971734819169706
23,2,2,2,0.9972791804779971
23,2,2,3,0.9978930562277785
23,2,2,4,0.9980429856223508
23,2,2,5,0.997876622338828
23,2,2,6,0.9941493293179963
23,2,2,7,0.9958660707769859
23,2,2,8,0.9980039305047761
23,2,2,9,0.9980947693877568
23,2,2,10,0.998329606721807
23,2,2,11,0.9987556786877626
23,2,2,12,0.9980375511626949
23,2,2,13,0.9965867597082858
23,2,2,14,0.9954127560581351
23,2,2,15,0.9980953539980156
23,2,2,16,0.9983423811558098
23,2,2,17,0.9979426054855772
23,2,2,18,0.9966586382011826
23,2,2,19,0.9970628152202303
23,2,2,20,0.9941525094831826
23,2,2,21,0.994941525564274
23,2,2,22,0.995212001742755
23,2,2,23,0.9963982993665779
23,2,2,24,0.9969615388006478
23,2,3,1,0.9935005585569184
23,2,3,2,0.9937335762778663
23,2,3,3,0.9950505039284947
23,2,3,4,0.9955277638370965
23,2,3,5,0.9956028372798162
23,2,3,6,0.9893566706008893
23,2,3,7,0.9887366078216007
23,2,3,8,0.9901708420631143
23,2,3,9,0.9904855344382733
23,2,3,10,0.9904980857011243
23,2,3,11,0.9920066066561508
23,2,3,12,0.9938162634620867
23,2,3,13,0.9929660257271655
23,2,3,14,0.9926567056456449
23,2,3,15,0.994487392208797
23,2,3,16,0.9926084044603645
23,2,3,17,0.9906508165542155
23,2,3,18,0.9900877849892307
23,2,3,19,0.9921149724575835
23,2,3,20,0.9890837803845813
23,2,3,21,0.9911234086806078
23,2,3,22,0.9922946254067161
23,2,3,23,0.9944555029511692
23,2,3,24,0.9950075329591371
23,3,1,1,0.9960827792101478
23,3,1,2,0.9953364726130649
23,3,1,3,0.9943950041119095
23,3,1,4,0.9933886908878867
23,3,1,5,0.991375921556433
23,3,1,6,0.9798272168629861
23,3,1,7,0.9861859918620638
23,3,1,8,0.9908193262828675
23,3,1,9,0.9937229475700714
23,3,1,10,0.9947560322270669
23,3,1,11,0.997306827809101
23,3,1,12,0.9974618632855315
23,3,1,13,0.9953768352674315
23,3,1,14,0.9960263155896643
23,3,1,15,0.9958504905081247
23,3,1,16,0.9949978151753573
23,3,1,17,0.9901859781047948
23,3,1,18,0.9917626492132512
23,3,1,19,0.9928848609337311
23,3,1,20,0.9929560645237635
23,3,1,21,0.9936319559359024
23,3,1,22,0.9946389494391651
23,3,1,23,0.9957901161019523
23,3,1,24,0.996201054720834
23,3,2,1,0.9971734819169706
23,3,2,2,0.9972791804779971
23,3,2,3,0.9978930562277785
23,3,2,4,0.9980429856223508
23,3,2,5,0.997876622338828
23,3,2,6,0.9941493293179963
23,3,2,7,0.9947175711590261
23,3,2,8,0.9977675190135689
23,3,2,9,0.9979822083143387
23,3,2,10,0.9961355366162141
23,3,2,11,0.9968178679875537
23,3,2,12,0.9961930391732049
23,3,2,13,0.9928466813615096
23,3,2,14,0.9925224420200415
23,3,2,15,0.9953058979122448
23,3,2,16,0.9964191142660883
23,3,2,17,0.9933730355769038
23,3,2,18,0.9946063589203832
23,3,2,19,0.9955351664840149
23,3,2,20,0.9941525094831826
23,3,2,21,0.994941525564274
23,3,2,22,0.995212001742755
23,3,2,23,0.9963982993665779
23,3,2,24,0.9969615388006478
23,3,3,1,0.9935005585569184
23,3,3,2,0.9937335762778663
23,3,3,3,0.9950505039284947
23,3,3,4,0.9955277638370965
23,3,3,5,0.9956028372798162
23,3,3,6,0.9893566706008893
23,3,3,7,0.9875562122564487
23,3,3,8,0.9899228828014031
23,3,3,9,0.9903708005980745
23,3,3,10,0.9882446041875067
23,3,3,11,0.9900340673579937
23,3,3,12,0.9919515446191147
23,3,3,13,0.9891851107533941
23,3,3,14,0.9897450569457485
23,3,3,15,0.9916749919656213
23,3,3,16,0.9906565564216969
23,3,3,17,0.9859611909182318
23,3,3,18,0.9879853170177555
23,3,3,19,0.9905532784672125
23,3,3,20,0.9890837803845813
23,3,3,21,0.9911234086806078
23,3,3,22,0.9922946254067161
23,3,3,23,0.9944555029511692
23,3,3,24,0.9950075329591371
24,1,1,1,0.9957946044123948
24,1,1,2,0.9950029988427566
24,1,1,3,0.9940040328668425
24,1,1,4,0.9929322656300256
24,1,1,5,0.9906276263631727
24,1,1,6,0.9789172012781269
24,1,1,7,0.988269226568796
24,1,1,8,0.9903391247245548
24,1,1,9,0.993989861141612
24,1,1,10,0.9977460146078729
24,1,1,11,0.9994182145857181
24,1,1,12,0.9994203943767296
24,1,1,13,0.9994120225219709
24,1,1,14,0.9991877028500036
24,1,1,15,0.9993134055861376
24,1,1,16,0.9977702148520236
24,1,1,17,0.9947051071689196
24,1,1,18,0.9941731264370011
24,1,1,19,0.9936540678743049
24,1,1,20,0.9923094338340074
24,1,1,21,0.9931585870817248
24,1,1,22,0.9942556392822157
24,1,1,23,0.9954971678778584
24,1,1,24,0.9959297940862933
24,1,2,1,0.9969779525300496
24,1,2,2,0.9971046176103202
24,1,2,3,0.9977748172878056
24,1,2,4,0.9979408362133768
24,1,2,5,0.9977161937374576
24,1,2,6,0.9949927021532144
24,1,2,7,0.9978021085820762
24,1,2,8,0.9982209491494372
24,1,2,9,0.9988452676326202
24,1,2,10,0.9993102539173063
24,1,2,11,0.9988620916127336
24,1,2,12,0.9979780654263347
24,1,2,13,0.9965539100825981
24,1,2,14,0.9952242812081128
24,1,2,15,0.9986979397277439
24,1,2,16,0.999373925085406
24,1,2,17,0.9982517139746552
24,1,2,18,0.9973467397111017
24,1,2,19,0.9965684637714557
24,1,2,20,0.9936195481622185
24,1,2,21,0.9945728672889028
24,1,2,22,0.9948737227085868
24,1,2,23,0.9961532985510028
24,1,2,24,0.9967520238006132
24,1,3,1,0.9929937697115151
24,1,3,2,0.9932694574791581
24,1,3,3,0.9947104777344509
24,1,3,4,0.9952336877469943
24,1,3,5,0.9952359705136661
24,1,3,6,0.9896091097750715
24,1,3,7,0.9897989811484947
24,1,3,8,0.9893227874080903
24,1,3,9,0.9901698831947898
24,1,3,10,0.9903668625845934
24,1,3,11,0.9911502815988904
24,1,3,12,0.9931586098354938
24,1,3,13,0.9924197793714339
24,1,3,14,0.9920839525373107
24,1,3,15,0.9945958623224131
24,1,3,16,0.9928729621216
24,1,3,17,0.990007827827449
24,1,3,18,0.9899602581438807
24,1,3,19,0.991091465204302
24,1,3,20,0.9880709361242823
24,1,3,21,0.9904502870021155
24,1,3,22,0.9917276672934138
24,1,3,23,0.9940575277440146
24,1,3,24,0.9946395264642928
24,2,1,1,0.9957946044123948
24,2,1,2,0.9950029988427566
24,2,1,3,0.9940040328668425
24,2,1,4,0.9929322656300256
24,2,1,5,0.9906276263631727
24,2,1,6,0.977209175251588
24,2,1,7,0.985518961302981
24,2,1,8,0.9895525474537363
24,2,1,9,0.9927154162699119
24,2,1,10,0.9963101154871273
24,2,1,11,0.9991064384346994
24,2,1,12,0.9992010681754142
24,2,1,13,0.9990999252454235
24,2,1,14,0.9987736915850998
24,2,1,15,0.9983615087577973
24,2,1,16,0.9962879190726877
24,2,1,17,0.9937956621717561
24,2,1,18,0.9925243200903305
24,2,1,19,0.9936540678743049
24,2,1,20,0.9923094338340074
24,2,1,21,0.9931585870817248
24,2,1,22,0.9942556392822157
24,2,1,23,0.9954971678778584
24,2,1,24,0.9959297940862933
24,2,2,1,0.9969779525300496
24,2,2,2,0.9971046176103202
24,2,2,3,0.9977748172878056
24,2,2,4,0.9979408362133768
24,2,2,5,0.9977161937374576
24,2,2,6,0.9933796735983543
24,2,2,7,0.9951435877988427
24,2,2,8,0.9974493327728198
24,2,2,9,0.9975803408636171
24,2,2,10,0.9978776167860995
24,2,2,11,0.9985499832361677
